"Time","X.CH4._ppm","X.CH4._ppm_se","X.H2O._ppm","X.H2O._ppm_se","X.CO2._ppm","X.CO2._ppm_se","GasP_torr","GasP_torr_se","GasT_C","GasT_C_se","AmbT_C","AmbT_C_se","RD0_us","RD0_us_se","RD1_us","RD1_us_se","Fit_Flag","Time_raw"
"    05/18/16 18:05:20.040",88.3161,0,17742.6,0,514.098,0,140.868,0,22.3956,0,194.184,0,5.61072,0,5.06026,0,3,2016-05-18 18:05:20
"    05/18/16 18:05:21.247",88.1737,0,17883.6,0,511.388,0,140.875,0,22.3957,0,194.184,0,5.59184,0,5.08895,0,3,2016-05-18 18:05:21
"    05/18/16 18:05:22.305",87.2584,0,17679.7,0,512.453,0,140.915,0,22.3929,0,194.216,0,5.60679,0,5.07054,0,3,2016-05-18 18:05:22
"    05/18/16 18:05:23.360",85.9057,0,17301.4,0,513.616,0,140.882,0,22.3967,0,194.166,0,5.65774,0,5.06532,0,3,2016-05-18 18:05:23
"    05/18/16 18:05:24.415",85.5208,0,17600.4,0,511.509,0,140.881,0,22.3976,0,194.159,0,5.63422,0,5.07278,0,3,2016-05-18 18:05:24
"    05/18/16 18:05:25.467",85.0677,0,17620.2,0,510.328,0,140.924,0,22.4017,0,194.092,0,5.61499,0,5.09159,0,3,2016-05-18 18:05:25
"    05/18/16 18:05:26.521",83.9224,0,17794.6,0,510.867,0,140.987,0,22.3943,0,194.208,0,5.63541,0,5.06725,0,3,2016-05-18 18:05:26
"    05/18/16 18:05:27.576",83.4414,0,17539.7,0,512.574,0,140.958,0,22.3956,0,194.183,0,5.61639,0,5.04974,0,3,2016-05-18 18:05:27
"    05/18/16 18:05:28.783",82.2306,0,17957.1,0,508.332,0,140.945,0,22.4006,0,194.109,0,5.64275,0,5.08798,0,3,2016-05-18 18:05:28
"    05/18/16 18:05:29.988",81.299,0,17508.1,0,508.815,0,140.945,0,22.3952,0,194.181,0,5.6316,0,5.07063,0,3,2016-05-18 18:05:29
"    05/18/16 18:05:31.188",79.7843,0,17641.5,0,509.603,0,140.976,0,22.3958,0,194.172,0,5.65731,0,5.05278,0,3,2016-05-18 18:05:31
"    05/18/16 18:05:32.243",79.0766,0,17931.6,0,505.494,0,140.973,0,22.401,0,194.12,0,5.61121,0,5.0748,0,3,2016-05-18 18:05:32
"    05/18/16 18:05:33.448",78.2049,0,18012,0,505.863,0,140.938,0,22.4043,0,194.052,0,5.6375,0,5.06543,0,3,2016-05-18 18:05:33
"    05/18/16 18:05:34.669",78.3029,0,17975,0,506.441,0,140.969,0,22.4029,0,194.095,0,5.61469,0,5.0574,0,3,2016-05-18 18:05:34
"    05/18/16 18:05:35.873",78.5107,0,18176.9,0,502.417,0,140.948,0,22.4049,0,194.033,0,5.5994,0,5.09564,0,3,2016-05-18 18:05:35
"    05/18/16 18:05:37.079",78.1502,0,18292.3,0,504.571,0,140.919,0,22.4027,0,194.083,0,5.61721,0,5.0778,0,3,2016-05-18 18:05:37
"    05/18/16 18:05:38.134",78.035,0,18043.5,0,505.368,0,140.9,0,22.4034,0,194.09,0,5.61549,0,5.07245,0,3,2016-05-18 18:05:38
"    05/18/16 18:05:39.334",77.879,0,18056.9,0,504.358,0,140.949,0,22.4047,0,194.073,0,5.62559,0,5.07809,0,3,2016-05-18 18:05:39
"    05/18/16 18:05:40.539",78.4099,0,18194.4,0,501.752,0,140.908,0,22.4007,0,194.125,0,5.55255,0,5.0894,0,3,2016-05-18 18:05:40
"    05/18/16 18:05:41.751",76.8263,0,17697.7,0,505.087,0,140.878,0,22.4008,0,194.097,0,5.64102,0,5.06371,0,3,2016-05-18 18:05:41
"    05/18/16 18:05:42.804",77.0071,0,18495.3,0,504.405,0,140.856,0,22.4103,0,193.993,0,5.60871,0,5.07374,0,3,2016-05-18 18:05:42
"    05/18/16 18:05:44.013",76.9043,0,17941.6,0,504.451,0,140.889,0,22.402,0,194.098,0,5.60435,0,5.06682,0,3,2016-05-18 18:05:44
"    05/18/16 18:05:45.218",76.9569,0,17917.9,0,504.926,0,140.881,0,22.4028,0,194.069,0,5.6214,0,5.08086,0,3,2016-05-18 18:05:45
"    05/18/16 18:05:46.424",77.2911,0,18319,0,506.232,0,140.814,0,22.4105,0,193.982,0,5.6028,0,5.06329,0,3,2016-05-18 18:05:46
"    05/18/16 18:05:47.480",77.2431,0,18213.3,0,506.162,0,140.939,0,22.4085,0,194.02,0,5.60315,0,5.07602,0,3,2016-05-18 18:05:47
"    05/18/16 18:05:48.685",77.582,0,18179,0,506.412,0,140.864,0,22.4112,0,193.987,0,5.58493,0,5.07651,0,3,2016-05-18 18:05:48
"    05/18/16 18:05:49.740",77.0431,0,17872,0,507.882,0,140.926,0,22.4083,0,194.02,0,5.61825,0,5.07078,0,3,2016-05-18 18:05:49
"    05/18/16 18:05:50.795",76.4174,0,17781.9,0,506.731,0,140.872,0,22.4121,0,193.956,0,5.6154,0,5.07754,0,3,2016-05-18 18:05:50
"    05/18/16 18:05:51.855",75.4301,0,17706.5,0,504.336,0,140.861,0,22.4073,0,194.046,0,5.61106,0,5.08596,0,3,2016-05-18 18:05:51
"    05/18/16 18:05:53.063",74.3108,0,17408.1,0,503.569,0,140.96,0,22.4032,0,194.075,0,5.62032,0,5.10516,0,3,2016-05-18 18:05:53
"    05/18/16 18:05:54.270",73.0221,0,17422.2,0,503.881,0,140.914,0,22.4066,0,194.028,0,5.64267,0,5.08894,0,3,2016-05-18 18:05:54
"    05/18/16 18:05:55.475",72.5082,0,17593.8,0,504.496,0,140.94,0,22.4053,0,194.058,0,5.61305,0,5.07287,0,3,2016-05-18 18:05:55
"    05/18/16 18:05:56.530",71.2917,0,17655.6,0,504.512,0,140.87,0,22.4147,0,193.918,0,5.64755,0,5.06389,0,3,2016-05-18 18:05:56
"    05/18/16 18:05:57.736",70.8403,0,17668.3,0,501.613,0,140.876,0,22.4064,0,194.066,0,5.62686,0,5.08726,0,3,2016-05-18 18:05:57
"    05/18/16 18:05:58.943",69.8184,0,17126.6,0,502.715,0,140.845,0,22.414,0,193.954,0,5.64814,0,5.07591,0,3,2016-05-18 18:05:58
"    05/18/16 18:06:00.001",69.515,0,17455.1,0,501.304,0,140.881,0,22.4132,0,193.972,0,5.6078,0,5.08832,0,3,2016-05-18 18:06:00
"    05/18/16 18:06:01.055",68.2693,0,16989.9,0,501.286,0,140.855,0,22.4164,0,193.905,0,5.65436,0,5.08125,0,3,2016-05-18 18:06:01
"    05/18/16 18:06:02.258",68.0835,0,17837.2,0,499.134,0,140.91,0,22.4063,0,194.038,0,5.61565,0,5.08885,0,3,2016-05-18 18:06:02
"    05/18/16 18:06:03.464",67.2886,0,17776.7,0,495.44,0,140.842,0,22.414,0,193.931,0,5.61834,0,5.1022,0,3,2016-05-18 18:06:03
"    05/18/16 18:06:04.670",66.97,0,17294.2,0,500.462,0,140.871,0,22.4102,0,193.996,0,5.6029,0,5.05464,0,3,2016-05-18 18:06:04
"    05/18/16 18:06:05.875",66.1773,0,17337.8,0,499.346,0,140.901,0,22.4105,0,193.994,0,5.62294,0,5.06794,0,3,2016-05-18 18:06:05
"    05/18/16 18:06:06.929",66.2216,0,16899.6,0,497.116,0,140.93,0,22.4061,0,194.064,0,5.59362,0,5.09098,0,3,2016-05-18 18:06:06
"    05/18/16 18:06:08.136",65.655,0,17428.7,0,498.757,0,140.867,0,22.41,0,193.98,0,5.62523,0,5.07596,0,3,2016-05-18 18:06:08
"    05/18/16 18:06:09.341",65.8637,0,17243.2,0,496.7,0,140.909,0,22.4069,0,194.038,0,5.60294,0,5.08268,0,3,2016-05-18 18:06:09
"    05/18/16 18:06:10.547",65.1283,0,17149.1,0,499.891,0,140.933,0,22.4064,0,194.047,0,5.66663,0,5.06536,0,3,2016-05-18 18:06:10
"    05/18/16 18:06:11.603",65.7487,0,17230.8,0,498.732,0,140.92,0,22.4171,0,193.916,0,5.61713,0,5.08177,0,3,2016-05-18 18:06:11
"    05/18/16 18:06:12.809",65.5259,0,16773,0,498.811,0,140.918,0,22.407,0,194.05,0,5.64178,0,5.07563,0,3,2016-05-18 18:06:12
"    05/18/16 18:06:14.014",65.9438,0,16937.4,0,497.209,0,140.917,0,22.4153,0,193.919,0,5.62126,0,5.09729,0,3,2016-05-18 18:06:14
"    05/18/16 18:06:15.070",66.5103,0,17313.5,0,500.731,0,140.915,0,22.4129,0,193.979,0,5.61512,0,5.07226,0,3,2016-05-18 18:06:15
"    05/18/16 18:06:16.124",67.1713,0,17875.6,0,502.111,0,140.898,0,22.4163,0,193.92,0,5.59885,0,5.07539,0,3,2016-05-18 18:06:16
"    05/18/16 18:06:17.180",66.9878,0,17188.7,0,501.982,0,140.911,0,22.4091,0,194.027,0,5.63232,0,5.08506,0,3,2016-05-18 18:06:17
"    05/18/16 18:06:18.396",67.4812,0,17412.8,0,501.796,0,140.88,0,22.4065,0,194.046,0,5.61307,0,5.07861,0,3,2016-05-18 18:06:18
"    05/18/16 18:06:19.604",67.7997,0,17274,0,505.716,0,140.897,0,22.4054,0,194.061,0,5.60892,0,5.06285,0,3,2016-05-18 18:06:19
"    05/18/16 18:06:20.659",67.2212,0,17258.1,0,503.963,0,140.926,0,22.406,0,194.049,0,5.62972,0,5.07091,0,3,2016-05-18 18:06:20
"    05/18/16 18:06:21.865",66.0835,0,17662.5,0,502.292,0,140.902,0,22.4124,0,193.962,0,5.60411,0,5.08266,0,3,2016-05-18 18:06:21
"    05/18/16 18:06:22.921",63.5189,0,17271.7,0,499.292,0,140.949,0,22.4084,0,194.027,0,5.58102,0,5.07306,0,3,2016-05-18 18:06:22
"    05/18/16 18:06:24.126",60.8022,0,17461,0,497.049,0,140.908,0,22.4132,0,193.979,0,5.5732,0,5.07798,0,3,2016-05-18 18:06:24
"    05/18/16 18:06:25.181",57.1793,0,17647.8,0,495.615,0,140.888,0,22.4089,0,194.049,0,5.63239,0,5.06204,0,3,2016-05-18 18:06:25
"    05/18/16 18:06:26.389",54.8647,0,17590.2,0,490.139,0,140.898,0,22.4151,0,193.925,0,5.63703,0,5.10054,0,3,2016-05-18 18:06:26
"    05/18/16 18:06:27.604",52.976,0,17778,0,489.046,0,140.911,0,22.4112,0,193.992,0,5.59822,0,5.08194,0,3,2016-05-18 18:06:27
"    05/18/16 18:06:28.660",50.6569,0,17656.1,0,491.371,0,140.916,0,22.4104,0,193.997,0,5.63654,0,5.04094,0,3,2016-05-18 18:06:28
"    05/18/16 18:06:29.722",49.0835,0,17312.7,0,483.969,0,140.876,0,22.4163,0,193.924,0,5.65677,0,5.10336,0,3,2016-05-18 18:06:29
"    05/18/16 18:06:30.779",48.5122,0,17616.4,0,483.644,0,140.915,0,22.42,0,193.89,0,5.60483,0,5.07998,0,3,2016-05-18 18:06:30
"    05/18/16 18:06:31.986",45.6552,0,17807.3,0,483.052,0,140.979,0,22.4112,0,193.969,0,5.65302,0,5.0514,0,3,2016-05-18 18:06:31
"    05/18/16 18:06:33.198",40.4538,0,17541.5,0,481.408,0,140.942,0,22.4107,0,194.006,0,5.59746,0,5.06183,0,3,2016-05-18 18:06:33
"    05/18/16 18:06:34.403",34.2883,0,17704.9,0,477.772,0,140.902,0,22.4112,0,193.982,0,5.67253,0,5.07368,0,3,2016-05-18 18:06:34
"    05/18/16 18:06:35.465",29.0168,0,17222.4,0,471.058,0,140.869,0,22.4199,0,193.89,0,5.68723,0,5.07936,0,3,2016-05-18 18:06:35
"    05/18/16 18:06:36.527",25.0169,0,17203.9,0,465.516,0,140.943,0,22.4126,0,193.98,0,5.65052,0,5.07616,0,3,2016-05-18 18:06:36
"    05/18/16 18:06:37.739",21.4886,0,17148.5,0,461.519,0,140.968,0,22.4168,0,193.914,0,5.65656,0,5.06829,0,3,2016-05-18 18:06:37
"    05/18/16 18:06:38.952",18.0955,0,17185.7,0,456.513,0,140.941,0,22.4179,0,193.92,0,5.62313,0,5.06217,0,3,2016-05-18 18:06:38
"    05/18/16 18:06:40.012",15.0561,0,16859.8,0,449.791,0,140.922,0,22.418,0,193.901,0,5.67495,0,5.08073,0,3,2016-05-18 18:06:40
"    05/18/16 18:06:41.220",12.9491,0,17004.3,0,445.77,0,140.99,0,22.4135,0,193.97,0,5.67414,0,5.05989,0,3,2016-05-18 18:06:41
"    05/18/16 18:06:42.432",10.9773,0,17020.4,0,438.762,0,140.947,0,22.4233,0,193.833,0,5.66502,0,5.08559,0,3,2016-05-18 18:06:42
"    05/18/16 18:06:43.636",9.3554,0,16667.8,0,434.119,0,140.875,0,22.4218,0,193.856,0,5.63932,0,5.08787,0,3,2016-05-18 18:06:43
"    05/18/16 18:06:44.850",7.94554,0,16417.6,0,431.16,0,140.891,0,22.4176,0,193.917,0,5.67125,0,5.08761,0,3,2016-05-18 18:06:44
"    05/18/16 18:06:46.055",6.86336,0,16694.2,0,438.365,0,140.88,0,22.4212,0,193.849,0,5.64713,0,5.0568,0,3,2016-05-18 18:06:46
"    05/18/16 18:06:47.268",5.94625,0,16572.8,0,443.173,0,140.911,0,22.4192,0,193.897,0,5.67625,0,5.0631,0,3,2016-05-18 18:06:47
"    05/18/16 18:06:48.474",5.34299,0,16636.7,0,441.728,0,140.906,0,22.4182,0,193.896,0,5.65302,0,5.06585,0,3,2016-05-18 18:06:48
"    05/18/16 18:06:49.528",6.54265,0,16618.3,0,438.283,0,140.908,0,22.4152,0,193.949,0,5.65606,0,5.09089,0,3,2016-05-18 18:06:49
"    05/18/16 18:06:50.735",10.5979,0,17399.1,0,440.481,0,140.904,0,22.4197,0,193.878,0,5.62215,0,5.10185,0,3,2016-05-18 18:06:50
"    05/18/16 18:06:51.947",16.3002,0,17047.5,0,444.862,0,140.902,0,22.4161,0,193.91,0,5.65485,0,5.078,0,3,2016-05-18 18:06:51
"    05/18/16 18:06:53.005",22.0954,0,17298.6,0,449.927,0,140.956,0,22.4155,0,193.935,0,5.65018,0,5.06158,0,3,2016-05-18 18:06:53
"    05/18/16 18:06:54.068",26.2789,0,17352,0,450.808,0,140.885,0,22.4214,0,193.867,0,5.6453,0,5.07831,0,3,2016-05-18 18:06:54
"    05/18/16 18:06:55.270",30.0443,0,17538.1,0,451.335,0,140.878,0,22.4242,0,193.809,0,5.64557,0,5.10556,0,3,2016-05-18 18:06:55
"    05/18/16 18:06:56.481",33.1433,0,17079.4,0,456.194,0,140.879,0,22.4236,0,193.824,0,5.68964,0,5.08032,0,3,2016-05-18 18:06:56
"    05/18/16 18:06:57.688",36.1502,0,17508,0,456.485,0,140.905,0,22.4218,0,193.857,0,5.65807,0,5.09055,0,3,2016-05-18 18:06:57
"    05/18/16 18:06:58.743",38.1395,0,17319,0,458.548,0,140.898,0,22.423,0,193.83,0,5.6791,0,5.07673,0,3,2016-05-18 18:06:58
"    05/18/16 18:06:59.798",39.7531,0,17696.8,0,460.923,0,140.884,0,22.4236,0,193.839,0,5.657,0,5.06591,0,3,2016-05-18 18:06:59
"    05/18/16 18:07:01.011",41.0838,0,17828.2,0,460.354,0,140.873,0,22.4252,0,193.802,0,5.6213,0,5.07486,0,3,2016-05-18 18:07:01
"    05/18/16 18:07:02.227",41.5093,0,17283.6,0,460.871,0,140.875,0,22.4277,0,193.771,0,5.67898,0,5.07023,0,3,2016-05-18 18:07:02
"    05/18/16 18:07:03.282",42.5884,0,17372.3,0,459.361,0,140.85,0,22.4292,0,193.743,0,5.61641,0,5.08216,0,3,2016-05-18 18:07:03
"    05/18/16 18:07:04.491",42.4217,0,17964.9,0,460.062,0,140.89,0,22.421,0,193.864,0,5.66657,0,5.07908,0,3,2016-05-18 18:07:04
"    05/18/16 18:07:05.538",42.537,0,17957.7,0,458.893,0,140.909,0,22.4292,0,193.751,0,5.65992,0,5.08264,0,3,2016-05-18 18:07:05
"    05/18/16 18:07:06.745",42.9545,0,17530.5,0,459.69,0,140.905,0,22.4185,0,193.884,0,5.60458,0,5.07521,0,3,2016-05-18 18:07:06
"    05/18/16 18:07:07.800",42.5492,0,17839.8,0,456.409,0,140.874,0,22.4293,0,193.757,0,5.64411,0,5.10777,0,3,2016-05-18 18:07:07
"    05/18/16 18:07:08.854",42.5558,0,17781.8,0,458.337,0,140.889,0,22.4215,0,193.867,0,5.62472,0,5.08404,0,3,2016-05-18 18:07:08
"    05/18/16 18:07:09.916",42.3216,0,17808.5,0,458.69,0,140.996,0,22.4228,0,193.846,0,5.63008,0,5.06998,0,3,2016-05-18 18:07:09
"    05/18/16 18:07:11.128",42.4115,0,18250,0,457.95,0,140.998,0,22.4271,0,193.787,0,5.60327,0,5.08063,0,3,2016-05-18 18:07:11
"    05/18/16 18:07:12.334",42.1256,0,18055,0,459.335,0,140.974,0,22.4249,0,193.8,0,5.61804,0,5.05637,0,3,2016-05-18 18:07:12
"    05/18/16 18:07:13.397",41.7278,0,17566.1,0,458.814,0,140.926,0,22.4267,0,193.808,0,5.66644,0,5.07252,0,3,2016-05-18 18:07:13
"    05/18/16 18:07:14.609",42.0143,0,18034.2,0,455.642,0,140.969,0,22.4311,0,193.715,0,5.66348,0,5.09404,0,3,2016-05-18 18:07:14
"    05/18/16 18:07:15.821",42.4296,0,18146.9,0,455.427,0,140.97,0,22.4315,0,193.719,0,5.6459,0,5.10122,0,3,2016-05-18 18:07:15
"    05/18/16 18:07:17.027",43.0586,0,17887.7,0,454.344,0,140.94,0,22.4315,0,193.712,0,5.61014,0,5.102,0,3,2016-05-18 18:07:17
"    05/18/16 18:07:18.082",43.389,0,17977.3,0,458.061,0,140.919,0,22.4298,0,193.757,0,5.61785,0,5.0762,0,3,2016-05-18 18:07:18
"    05/18/16 18:07:19.288",43.5605,0,17927.4,0,457.001,0,140.935,0,22.4315,0,193.721,0,5.64158,0,5.07077,0,3,2016-05-18 18:07:19
"    05/18/16 18:07:20.344",43.6431,0,17634.8,0,456.272,0,140.906,0,22.429,0,193.762,0,5.6842,0,5.08668,0,3,2016-05-18 18:07:20
"    05/18/16 18:07:21.549",44.2711,0,17926.7,0,454.295,0,140.946,0,22.4366,0,193.65,0,5.64914,0,5.10087,0,3,2016-05-18 18:07:21
"    05/18/16 18:07:22.609",45.0853,0,18489.1,0,457.701,0,140.942,0,22.4314,0,193.735,0,5.60143,0,5.06425,0,3,2016-05-18 18:07:22
"    05/18/16 18:07:23.816",45.0555,0,18253.7,0,456.73,0,140.949,0,22.4333,0,193.683,0,5.65176,0,5.07791,0,3,2016-05-18 18:07:23
"    05/18/16 18:07:25.022",45.5495,0,18037.1,0,456.638,0,140.932,0,22.4327,0,193.688,0,5.63708,0,5.06656,0,3,2016-05-18 18:07:25
"    05/18/16 18:07:26.234",46.0603,0,17994.3,0,453.317,0,140.912,0,22.4309,0,193.735,0,5.62847,0,5.11195,0,3,2016-05-18 18:07:26
"    05/18/16 18:07:27.290",46.0798,0,18236.7,0,457.1,0,140.896,0,22.4321,0,193.741,0,5.6702,0,5.06673,0,3,2016-05-18 18:07:27
"    05/18/16 18:07:28.495",46.9925,0,18540.6,0,457.138,0,140.978,0,22.4359,0,193.639,0,5.59796,0,5.06727,0,3,2016-05-18 18:07:28
"    05/18/16 18:07:29.551",46.664,0,17852.8,0,456.415,0,140.846,0,22.4346,0,193.691,0,5.67334,0,5.07312,0,3,2016-05-18 18:07:29
"    05/18/16 18:07:30.604",47.8067,0,18558,0,452.743,0,140.941,0,22.437,0,193.666,0,5.57422,0,5.09256,0,3,2016-05-18 18:07:30
"    05/18/16 18:07:31.661",47.3708,0,17898.5,0,455.999,0,140.968,0,22.4294,0,193.77,0,5.6593,0,5.06736,0,3,2016-05-18 18:07:31
"    05/18/16 18:07:32.877",47.9497,0,18246.7,0,456.572,0,140.95,0,22.4278,0,193.768,0,5.62054,0,5.04994,0,3,2016-05-18 18:07:32
"    05/18/16 18:07:34.085",48.0874,0,18412.5,0,453.752,0,140.962,0,22.4285,0,193.76,0,5.61276,0,5.08478,0,3,2016-05-18 18:07:34
"    05/18/16 18:07:35.298",48.4381,0,18274.7,0,451.994,0,140.948,0,22.4313,0,193.724,0,5.5755,0,5.09526,0,3,2016-05-18 18:07:35
"    05/18/16 18:07:36.504",47.6082,0,18011,0,454.232,0,140.964,0,22.4288,0,193.729,0,5.67956,0,5.07927,0,3,2016-05-18 18:07:36
"    05/18/16 18:07:37.558",47.5588,0,17668.4,0,455.835,0,140.964,0,22.4283,0,193.74,0,5.69838,0,5.05479,0,3,2016-05-18 18:07:37
"    05/18/16 18:07:38.766",47.5376,0,17977,0,453.611,0,141.016,0,22.4296,0,193.734,0,5.71251,0,5.07333,0,3,2016-05-18 18:07:38
"    05/18/16 18:07:39.980",49.0316,0,17989.9,0,450.843,0,140.924,0,22.4277,0,193.778,0,5.55128,0,5.0935,0,3,2016-05-18 18:07:39
"    05/18/16 18:07:41.190",47.8174,0,17522,0,452.908,0,140.933,0,22.4296,0,193.741,0,5.71137,0,5.06907,0,3,2016-05-18 18:07:41
"    05/18/16 18:07:42.245",48.9643,0,18018.3,0,449.445,0,140.95,0,22.4291,0,193.792,0,5.59411,0,5.10737,0,3,2016-05-18 18:07:42
"    05/18/16 18:07:43.300",48.589,0,17834.4,0,453.311,0,140.922,0,22.429,0,193.716,0,5.67081,0,5.05931,0,3,2016-05-18 18:07:43
"    05/18/16 18:07:44.506",48.867,0,17906.3,0,452.421,0,140.865,0,22.4347,0,193.678,0,5.65801,0,5.06587,0,3,2016-05-18 18:07:44
"    05/18/16 18:07:45.712",48.9088,0,18116.3,0,451.799,0,140.901,0,22.4307,0,193.737,0,5.67764,0,5.0545,0,3,2016-05-18 18:07:45
"    05/18/16 18:07:46.767",49.8345,0,17678.9,0,449.78,0,140.896,0,22.4344,0,193.708,0,5.61,0,5.0873,0,3,2016-05-18 18:07:46
"    05/18/16 18:07:47.979",49.9252,0,17743.9,0,451.345,0,140.908,0,22.4315,0,193.715,0,5.62552,0,5.06639,0,3,2016-05-18 18:07:47
"    05/18/16 18:07:49.195",50.0644,0,17572,0,448.225,0,140.934,0,22.4302,0,193.754,0,5.63537,0,5.08686,0,3,2016-05-18 18:07:49
"    05/18/16 18:07:50.251",50.7523,0,18017.9,0,446.075,0,140.945,0,22.43,0,193.743,0,5.58698,0,5.09996,0,3,2016-05-18 18:07:50
"    05/18/16 18:07:51.310",50.4631,0,17572.3,0,447.414,0,140.883,0,22.4353,0,193.682,0,5.64669,0,5.09215,0,3,2016-05-18 18:07:51
"    05/18/16 18:07:52.520",50.1842,0,17899.8,0,450.953,0,140.877,0,22.4397,0,193.602,0,5.70268,0,5.05695,0,3,2016-05-18 18:07:52
"    05/18/16 18:07:53.727",50.9227,0,17991.3,0,446.992,0,140.88,0,22.4392,0,193.639,0,5.64305,0,5.08862,0,3,2016-05-18 18:07:53
"    05/18/16 18:07:54.932",51.3195,0,17900.8,0,446.739,0,140.907,0,22.4348,0,193.684,0,5.62665,0,5.08611,0,3,2016-05-18 18:07:54
"    05/18/16 18:07:55.994",51.6194,0,17928.6,0,446.849,0,140.934,0,22.4356,0,193.698,0,5.62789,0,5.08054,0,3,2016-05-18 18:07:55
"    05/18/16 18:07:57.127",51.4293,0,17724.9,0,446.47,0,140.87,0,22.4394,0,193.602,0,5.67185,0,5.08622,0,3,2016-05-18 18:07:57
"    05/18/16 18:07:58.337",51.9212,0,17401.9,0,447.783,0,140.964,0,22.4348,0,193.678,0,5.63963,0,5.06724,0,3,2016-05-18 18:07:58
"    05/18/16 18:07:59.545",52.0735,0,17842.5,0,445.99,0,140.995,0,22.4288,0,193.775,0,5.64608,0,5.08163,0,3,2016-05-18 18:07:59
"    05/18/16 18:08:00.608",52.413,0,17538.4,0,445.181,0,140.981,0,22.4321,0,193.726,0,5.6299,0,5.0882,0,3,2016-05-18 18:08:00
"    05/18/16 18:08:01.663",52.4299,0,17668.1,0,445.791,0,140.967,0,22.4347,0,193.7,0,5.65246,0,5.07009,0,3,2016-05-18 18:08:01
"    05/18/16 18:08:02.868",52.9968,0,18005.1,0,446.176,0,140.935,0,22.4422,0,193.569,0,5.61173,0,5.06521,0,3,2016-05-18 18:08:02
"    05/18/16 18:08:03.930",53.1225,0,18210.1,0,445.176,0,140.941,0,22.4379,0,193.65,0,5.63071,0,5.06989,0,3,2016-05-18 18:08:03
"    05/18/16 18:08:05.136",53.0666,0,18314.8,0,442.605,0,140.94,0,22.4315,0,193.729,0,5.64868,0,5.08252,0,3,2016-05-18 18:08:05
"    05/18/16 18:08:06.197",53.6887,0,18156.5,0,443.788,0,140.937,0,22.4412,0,193.588,0,5.60678,0,5.0706,0,3,2016-05-18 18:08:06
"    05/18/16 18:08:07.404",53.5654,0,18024.9,0,441.9,0,140.945,0,22.4305,0,193.736,0,5.64149,0,5.08992,0,3,2016-05-18 18:08:07
"    05/18/16 18:08:08.457",53.9766,0,17712.2,0,443.67,0,140.907,0,22.4356,0,193.678,0,5.61958,0,5.06696,0,3,2016-05-18 18:08:08
"    05/18/16 18:08:09.667",53.8335,0,17443.9,0,442.123,0,140.909,0,22.4356,0,193.662,0,5.64856,0,5.08731,0,3,2016-05-18 18:08:09
"    05/18/16 18:08:10.721",54.2362,0,18038.3,0,441.78,0,140.94,0,22.4321,0,193.714,0,5.62528,0,5.08761,0,3,2016-05-18 18:08:10
"    05/18/16 18:08:11.931",54.5811,0,18252.5,0,441.469,0,140.927,0,22.4334,0,193.685,0,5.59922,0,5.08331,0,3,2016-05-18 18:08:11
"    05/18/16 18:08:13.137",54.7316,0,17880.4,0,441.892,0,140.907,0,22.4311,0,193.74,0,5.60587,0,5.07528,0,3,2016-05-18 18:08:13
"    05/18/16 18:08:14.343",54.7143,0,17981.6,0,439.93,0,140.96,0,22.4311,0,193.736,0,5.62864,0,5.08885,0,3,2016-05-18 18:08:14
"    05/18/16 18:08:15.398",54.8452,0,17966.5,0,439.563,0,140.963,0,22.4417,0,193.584,0,5.62714,0,5.09292,0,3,2016-05-18 18:08:15
"    05/18/16 18:08:16.597",55.3786,0,18040.6,0,440.466,0,140.95,0,22.4323,0,193.718,0,5.59255,0,5.08494,0,3,2016-05-18 18:08:16
"    05/18/16 18:08:17.814",55.339,0,18289.3,0,437.936,0,140.954,0,22.4385,0,193.631,0,5.61752,0,5.10535,0,3,2016-05-18 18:08:17
"    05/18/16 18:08:19.014",55.388,0,17528.6,0,438.965,0,140.966,0,22.4386,0,193.646,0,5.6326,0,5.08164,0,3,2016-05-18 18:08:19
"    05/18/16 18:08:20.069",55.5731,0,17773.3,0,439.056,0,140.968,0,22.4398,0,193.632,0,5.62396,0,5.08064,0,3,2016-05-18 18:08:20
"    05/18/16 18:08:21.269",55.9492,0,17925.4,0,441.63,0,140.967,0,22.4387,0,193.644,0,5.60343,0,5.04969,0,3,2016-05-18 18:08:21
"    05/18/16 18:08:22.475",55.5517,0,17711.6,0,437.024,0,140.984,0,22.434,0,193.683,0,5.65705,0,5.08853,0,3,2016-05-18 18:08:22
"    05/18/16 18:08:23.682",55.872,0,17762.1,0,439.666,0,140.905,0,22.4339,0,193.695,0,5.64092,0,5.06774,0,3,2016-05-18 18:08:23
"    05/18/16 18:08:24.736",55.8288,0,17119.2,0,437.138,0,140.881,0,22.4431,0,193.552,0,5.66616,0,5.08823,0,3,2016-05-18 18:08:24
"    05/18/16 18:08:25.946",56.1859,0,18079.1,0,438.116,0,140.966,0,22.4356,0,193.66,0,5.6405,0,5.06855,0,3,2016-05-18 18:08:25
"    05/18/16 18:08:27.154",56.5277,0,17980.8,0,438.981,0,140.91,0,22.4446,0,193.548,0,5.62761,0,5.06328,0,3,2016-05-18 18:08:27
"    05/18/16 18:08:28.355",56.4778,0,17974.5,0,437.662,0,140.898,0,22.4413,0,193.58,0,5.64981,0,5.07855,0,3,2016-05-18 18:08:28
