sampledate,year4,month,daynum,depth,wtemp,flag_wtemp
2016-04-16,2016,4,107,20.00,5.328,
2016-04-17,2016,4,108,0.00,7.918,
2016-04-17,2016,4,108,0.50,7.486,
2016-04-17,2016,4,108,1.00,7.182,
2016-04-17,2016,4,108,1.50,7.029,
2016-04-17,2016,4,108,2.00,6.930,
2016-04-17,2016,4,108,3.00,6.686,
2016-04-17,2016,4,108,4.00,6.407,
2016-04-17,2016,4,108,5.00,6.209,
2016-04-17,2016,4,108,6.00,6.080,
2016-04-17,2016,4,108,7.00,5.991,
2016-04-17,2016,4,108,8.00,5.919,
2016-04-17,2016,4,108,9.00,5.844,
2016-04-17,2016,4,108,10.00,5.778,
2016-04-17,2016,4,108,11.00,5.702,
2016-04-17,2016,4,108,12.00,5.627,
2016-04-17,2016,4,108,13.00,5.549,
2016-04-17,2016,4,108,14.00,5.491,
2016-04-17,2016,4,108,15.00,5.450,
2016-04-17,2016,4,108,16.00,5.416,
2016-04-17,2016,4,108,17.00,5.387,
2016-04-17,2016,4,108,18.00,5.358,
2016-04-17,2016,4,108,19.00,5.343,
2016-04-17,2016,4,108,20.00,5.356,
2016-04-18,2016,4,109,0.00,11.337,
2016-04-18,2016,4,109,0.50,10.311,
2016-04-18,2016,4,109,1.00,9.503,
2016-04-18,2016,4,109,1.50,8.795,
2016-04-18,2016,4,109,2.00,8.177,
2016-04-18,2016,4,109,3.00,7.608,
2016-04-18,2016,4,109,4.00,7.025,
2016-04-18,2016,4,109,5.00,6.559,
2016-04-18,2016,4,109,6.00,6.211,
2016-04-18,2016,4,109,7.00,6.054,
2016-04-18,2016,4,109,8.00,5.951,
2016-04-18,2016,4,109,9.00,5.859,
2016-04-18,2016,4,109,10.00,5.795,
2016-04-18,2016,4,109,11.00,5.720,
2016-04-18,2016,4,109,12.00,5.660,
2016-04-18,2016,4,109,13.00,5.625,
2016-04-18,2016,4,109,14.00,5.580,
2016-04-18,2016,4,109,15.00,5.535,
2016-04-18,2016,4,109,16.00,5.504,
2016-04-18,2016,4,109,17.00,5.474,
2016-04-18,2016,4,109,18.00,5.448,
2016-04-18,2016,4,109,19.00,5.421,
2016-04-18,2016,4,109,20.00,5.420,
2016-04-19,2016,4,110,0.00,8.481,
2016-04-19,2016,4,110,0.50,8.476,H
2016-04-19,2016,4,110,1.00,8.467,H
2016-04-19,2016,4,110,1.50,8.419,
2016-04-19,2016,4,110,2.00,8.293,
2016-04-19,2016,4,110,3.00,7.878,
2016-04-19,2016,4,110,4.00,7.411,
2016-04-19,2016,4,110,5.00,6.899,
2016-04-19,2016,4,110,6.00,6.525,
2016-04-19,2016,4,110,7.00,6.260,
2016-04-19,2016,4,110,8.00,6.101,
2016-04-19,2016,4,110,9.00,5.991,
2016-04-19,2016,4,110,10.00,5.901,
2016-04-19,2016,4,110,11.00,5.824,
2016-04-19,2016,4,110,12.00,5.775,
2016-04-19,2016,4,110,13.00,5.740,
2016-04-19,2016,4,110,14.00,5.705,
2016-04-19,2016,4,110,15.00,5.672,
2016-04-19,2016,4,110,16.00,5.636,
2016-04-19,2016,4,110,17.00,5.597,
2016-04-19,2016,4,110,18.00,5.550,
2016-04-19,2016,4,110,19.00,5.510,
2016-04-19,2016,4,110,20.00,5.507,
2016-04-20,2016,4,111,0.00,9.237,
2016-04-20,2016,4,111,0.50,9.209,
2016-04-20,2016,4,111,1.00,9.186,
2016-04-20,2016,4,111,1.50,9.144,
2016-04-20,2016,4,111,2.00,9.068,
2016-04-20,2016,4,111,3.00,8.746,
2016-04-20,2016,4,111,4.00,7.690,
2016-04-20,2016,4,111,5.00,6.817,
2016-04-20,2016,4,111,6.00,6.386,
2016-04-20,2016,4,111,7.00,6.175,
2016-04-20,2016,4,111,8.00,6.045,
2016-04-20,2016,4,111,9.00,5.951,
2016-04-20,2016,4,111,10.00,5.886,
2016-04-20,2016,4,111,11.00,5.836,
2016-04-20,2016,4,111,12.00,5.801,
2016-04-20,2016,4,111,13.00,5.773,
2016-04-20,2016,4,111,14.00,5.742,
2016-04-20,2016,4,111,15.00,5.714,
2016-04-20,2016,4,111,16.00,5.686,
2016-04-20,2016,4,111,17.00,5.649,
2016-04-20,2016,4,111,18.00,5.611,
2016-04-20,2016,4,111,19.00,5.564,
2016-04-20,2016,4,111,20.00,5.539,
2016-04-21,2016,4,112,0.00,11.874,
2016-04-21,2016,4,112,0.50,11.059,
2016-04-21,2016,4,112,1.00,10.556,
2016-04-21,2016,4,112,1.50,10.231,
2016-04-21,2016,4,112,2.00,10.040,
2016-04-21,2016,4,112,3.00,9.756,H
2016-04-21,2016,4,112,4.00,9.424,
2016-04-21,2016,4,112,5.00,8.806,
2016-04-21,2016,4,112,6.00,8.010,
2016-04-21,2016,4,112,7.00,7.163,
2016-04-21,2016,4,112,8.00,6.668,
2016-04-21,2016,4,112,9.00,6.324,
2016-04-21,2016,4,112,10.00,6.139,
2016-04-21,2016,4,112,11.00,5.995,
2016-04-21,2016,4,112,12.00,5.912,
2016-04-21,2016,4,112,13.00,5.841,
2016-04-21,2016,4,112,14.00,5.772,
2016-04-21,2016,4,112,15.00,5.713,
2016-04-21,2016,4,112,16.00,5.674,
2016-04-21,2016,4,112,17.00,5.623,
2016-04-21,2016,4,112,18.00,5.577,
2016-04-21,2016,4,112,19.00,5.530,
2016-04-21,2016,4,112,20.00,5.505,
2016-04-22,2016,4,113,0.00,11.214,
2016-04-22,2016,4,113,0.50,11.208,H
2016-04-22,2016,4,113,1.00,11.184,H
2016-04-22,2016,4,113,1.50,11.111,H
2016-04-22,2016,4,113,2.00,11.002,
2016-04-22,2016,4,113,3.00,10.768,H
2016-04-22,2016,4,113,4.00,10.331,H
2016-04-22,2016,4,113,5.00,9.812,H
2016-04-22,2016,4,113,6.00,8.888,
2016-04-22,2016,4,113,7.00,8.028,
2016-04-22,2016,4,113,8.00,7.584,
2016-04-22,2016,4,113,9.00,7.062,
2016-04-22,2016,4,113,10.00,6.668,
2016-04-22,2016,4,113,11.00,6.406,
2016-04-22,2016,4,113,12.00,6.212,
2016-04-22,2016,4,113,13.00,6.037,
2016-04-22,2016,4,113,14.00,5.897,
2016-04-22,2016,4,113,15.00,5.781,
2016-04-22,2016,4,113,16.00,5.707,
2016-04-22,2016,4,113,17.00,5.632,
2016-04-22,2016,4,113,18.00,5.571,
2016-04-22,2016,4,113,19.00,5.526,
2016-04-22,2016,4,113,20.00,5.521,
2016-04-23,2016,4,114,0.00,10.564,
2016-04-23,2016,4,114,0.50,10.517,
2016-04-23,2016,4,114,1.00,10.447,
2016-04-23,2016,4,114,1.50,10.376,
2016-04-23,2016,4,114,2.00,10.306,H
2016-04-23,2016,4,114,3.00,10.057,H
2016-04-23,2016,4,114,4.00,9.462,H
2016-04-23,2016,4,114,5.00,8.612,H
2016-04-23,2016,4,114,6.00,7.503,
2016-04-23,2016,4,114,7.00,6.766,
2016-04-23,2016,4,114,8.00,6.362,
2016-04-23,2016,4,114,9.00,6.116,
2016-04-23,2016,4,114,10.00,5.988,
2016-04-23,2016,4,114,11.00,5.904,
2016-04-23,2016,4,114,12.00,5.838,
2016-04-23,2016,4,114,13.00,5.775,
2016-04-23,2016,4,114,14.00,5.737,
2016-04-23,2016,4,114,15.00,5.711,
2016-04-23,2016,4,114,16.00,5.684,
2016-04-23,2016,4,114,17.00,5.645,
2016-04-23,2016,4,114,18.00,5.592,
2016-04-23,2016,4,114,19.00,5.544,
2016-04-23,2016,4,114,20.00,5.544,
2016-04-24,2016,4,115,0.00,10.308,
2016-04-24,2016,4,115,0.50,10.233,
2016-04-24,2016,4,115,1.00,10.088,
2016-04-24,2016,4,115,1.50,10.018,
2016-04-24,2016,4,115,2.00,9.957,
2016-04-24,2016,4,115,3.00,9.828,H
2016-04-24,2016,4,115,4.00,9.704,H
2016-04-24,2016,4,115,5.00,9.581,H
2016-04-24,2016,4,115,6.00,9.326,H
2016-04-24,2016,4,115,7.00,8.601,H
2016-04-24,2016,4,115,8.00,7.454,
2016-04-24,2016,4,115,9.00,6.848,
2016-04-24,2016,4,115,10.00,6.470,
2016-04-24,2016,4,115,11.00,6.214,
2016-04-24,2016,4,115,12.00,6.106,
2016-04-24,2016,4,115,13.00,6.022,
2016-04-24,2016,4,115,14.00,5.937,
2016-04-24,2016,4,115,15.00,5.872,
2016-04-24,2016,4,115,16.00,5.804,
2016-04-24,2016,4,115,17.00,5.714,
2016-04-24,2016,4,115,18.00,5.650,
2016-04-24,2016,4,115,19.00,5.607,
2016-04-24,2016,4,115,20.00,5.601,
2016-04-25,2016,4,116,0.00,11.003,
2016-04-25,2016,4,116,0.50,10.999,
2016-04-25,2016,4,116,1.00,10.979,
2016-04-25,2016,4,116,1.50,10.947,
2016-04-25,2016,4,116,2.00,10.906,
2016-04-25,2016,4,116,3.00,10.791,H
2016-04-25,2016,4,116,4.00,10.620,H
2016-04-25,2016,4,116,5.00,10.349,H
2016-04-25,2016,4,116,6.00,9.829,H
2016-04-25,2016,4,116,7.00,9.238,
2016-04-25,2016,4,116,8.00,8.353,
2016-04-25,2016,4,116,9.00,7.756,
2016-04-25,2016,4,116,10.00,7.311,
2016-04-25,2016,4,116,11.00,6.974,
2016-04-25,2016,4,116,12.00,6.632,
2016-04-25,2016,4,116,13.00,6.337,
2016-04-25,2016,4,116,14.00,6.103,
2016-04-25,2016,4,116,15.00,5.949,
2016-04-25,2016,4,116,16.00,5.845,
2016-04-25,2016,4,116,17.00,5.776,
2016-04-25,2016,4,116,18.00,5.712,
2016-04-25,2016,4,116,19.00,5.648,
2016-04-25,2016,4,116,20.00,5.638,
2016-04-26,2016,4,117,0.00,10.612,
2016-04-26,2016,4,117,0.50,10.638,
2016-04-26,2016,4,117,1.00,10.634,
2016-04-26,2016,4,117,1.50,10.633,
2016-04-26,2016,4,117,2.00,10.631,H
2016-04-26,2016,4,117,3.00,10.621,H
2016-04-26,2016,4,117,4.00,10.603,H
2016-04-26,2016,4,117,5.00,10.559,H
2016-04-26,2016,4,117,6.00,10.356,H
2016-04-26,2016,4,117,7.00,9.734,H
2016-04-26,2016,4,117,8.00,9.093,H
2016-04-26,2016,4,117,9.00,8.435,H
2016-04-26,2016,4,117,10.00,7.560,H
2016-04-26,2016,4,117,11.00,6.941,H
2016-04-26,2016,4,117,12.00,6.553,
2016-04-26,2016,4,117,13.00,6.300,
2016-04-26,2016,4,117,14.00,6.128,
2016-04-26,2016,4,117,15.00,6.006,
2016-04-26,2016,4,117,16.00,5.925,
2016-04-26,2016,4,117,17.00,5.849,
2016-04-26,2016,4,117,18.00,5.795,
2016-04-26,2016,4,117,19.00,5.750,
2016-04-26,2016,4,117,20.00,5.747,
2016-04-27,2016,4,118,0.00,9.058,
2016-04-27,2016,4,118,0.50,9.085,
2016-04-27,2016,4,118,1.00,9.082,
2016-04-27,2016,4,118,1.50,9.079,
2016-04-27,2016,4,118,2.00,9.074,
2016-04-27,2016,4,118,3.00,9.057,H
2016-04-27,2016,4,118,4.00,9.026,H
2016-04-27,2016,4,118,5.00,8.963,H
2016-04-27,2016,4,118,6.00,8.859,H
2016-04-27,2016,4,118,7.00,8.719,H
2016-04-27,2016,4,118,8.00,8.554,
2016-04-27,2016,4,118,9.00,8.330,
2016-04-27,2016,4,118,10.00,8.081,
2016-04-27,2016,4,118,11.00,7.737,
2016-04-27,2016,4,118,12.00,7.359,
2016-04-27,2016,4,118,13.00,7.149,
2016-04-27,2016,4,118,14.00,7.006,
2016-04-27,2016,4,118,15.00,6.888,
2016-04-27,2016,4,118,16.00,6.750,
2016-04-27,2016,4,118,17.00,6.594,
2016-04-27,2016,4,118,18.00,6.452,
2016-04-27,2016,4,118,19.00,6.331,
2016-04-27,2016,4,118,20.00,6.294,
2016-04-28,2016,4,119,0.00,8.898,
2016-04-28,2016,4,119,0.50,8.924,
2016-04-28,2016,4,119,1.00,8.921,
2016-04-28,2016,4,119,1.50,8.921,
2016-04-28,2016,4,119,2.00,8.919,
2016-04-28,2016,4,119,3.00,8.909,
2016-04-28,2016,4,119,4.00,8.889,H
2016-04-28,2016,4,119,5.00,8.849,
2016-04-28,2016,4,119,6.00,8.769,
2016-04-28,2016,4,119,7.00,8.626,
2016-04-28,2016,4,119,8.00,8.415,
2016-04-28,2016,4,119,9.00,8.187,
2016-04-28,2016,4,119,10.00,7.960,
2016-04-28,2016,4,119,11.00,7.782,
2016-04-28,2016,4,119,12.00,7.667,
2016-04-28,2016,4,119,13.00,7.586,
2016-04-28,2016,4,119,14.00,7.524,
2016-04-28,2016,4,119,15.00,7.466,
2016-04-28,2016,4,119,16.00,7.405,
2016-04-28,2016,4,119,17.00,7.323,
2016-04-28,2016,4,119,18.00,7.212,
2016-04-28,2016,4,119,19.00,7.076,
2016-04-28,2016,4,119,20.00,7.006,
2016-04-29,2016,4,120,0.00,8.912,
2016-04-29,2016,4,120,0.50,8.932,
2016-04-29,2016,4,120,1.00,8.929,
2016-04-29,2016,4,120,1.50,8.924,
2016-04-29,2016,4,120,2.00,8.918,
2016-04-29,2016,4,120,3.00,8.896,
2016-04-29,2016,4,120,4.00,8.843,H
2016-04-29,2016,4,120,5.00,8.783,H
2016-04-29,2016,4,120,6.00,8.650,H
2016-04-29,2016,4,120,7.00,8.458,
2016-04-29,2016,4,120,8.00,8.300,
2016-04-29,2016,4,120,9.00,8.185,
2016-04-29,2016,4,120,10.00,8.100,
2016-04-29,2016,4,120,11.00,8.009,
2016-04-29,2016,4,120,12.00,7.914,
2016-04-29,2016,4,120,13.00,7.809,
2016-04-29,2016,4,120,14.00,7.703,
2016-04-29,2016,4,120,15.00,7.617,
2016-04-29,2016,4,120,16.00,7.544,
2016-04-29,2016,4,120,17.00,7.478,
2016-04-29,2016,4,120,18.00,7.394,
2016-04-29,2016,4,120,19.00,7.258,
2016-04-29,2016,4,120,20.00,7.207,
2016-04-30,2016,4,121,0.00,8.249,
2016-04-30,2016,4,121,0.50,8.266,
2016-04-30,2016,4,121,1.00,8.259,
2016-04-30,2016,4,121,1.50,8.259,
2016-04-30,2016,4,121,2.00,8.259,
2016-04-30,2016,4,121,3.00,8.256,
2016-04-30,2016,4,121,4.00,8.249,
2016-04-30,2016,4,121,5.00,8.236,
2016-04-30,2016,4,121,6.00,8.210,
2016-04-30,2016,4,121,7.00,8.173,
2016-04-30,2016,4,121,8.00,8.142,
2016-04-30,2016,4,121,9.00,8.092,
2016-04-30,2016,4,121,10.00,8.031,
2016-04-30,2016,4,121,11.00,7.987,
2016-04-30,2016,4,121,12.00,7.951,
2016-04-30,2016,4,121,13.00,7.897,
2016-04-30,2016,4,121,14.00,7.821,
2016-04-30,2016,4,121,15.00,7.731,
2016-04-30,2016,4,121,16.00,7.626,
2016-04-30,2016,4,121,17.00,7.482,
2016-04-30,2016,4,121,18.00,7.320,
2016-04-30,2016,4,121,19.00,7.149,
2016-04-30,2016,4,121,20.00,7.085,
2016-05-01,2016,5,122,0.00,8.041,
2016-05-01,2016,5,122,0.50,8.053,
2016-05-01,2016,5,122,1.00,8.046,
2016-05-01,2016,5,122,1.50,8.044,
2016-05-01,2016,5,122,2.00,8.042,
2016-05-01,2016,5,122,3.00,8.035,
2016-05-01,2016,5,122,4.00,8.027,
2016-05-01,2016,5,122,5.00,8.019,
2016-05-01,2016,5,122,6.00,8.011,
2016-05-01,2016,5,122,7.00,8.002,
2016-05-01,2016,5,122,8.00,7.993,
2016-05-01,2016,5,122,9.00,7.982,
2016-05-01,2016,5,122,10.00,7.975,
2016-05-01,2016,5,122,11.00,7.965,
2016-05-01,2016,5,122,12.00,7.955,
2016-05-01,2016,5,122,13.00,7.943,
2016-05-01,2016,5,122,14.00,7.927,
2016-05-01,2016,5,122,15.00,7.909,
2016-05-01,2016,5,122,16.00,7.881,
2016-05-01,2016,5,122,17.00,7.838,
2016-05-01,2016,5,122,18.00,7.794,H
2016-05-01,2016,5,122,19.00,7.719,H
2016-05-01,2016,5,122,20.00,7.671,H
2016-05-02,2016,5,123,0.00,9.044,
2016-05-02,2016,5,123,0.50,9.025,
2016-05-02,2016,5,123,1.00,8.934,
2016-05-02,2016,5,123,1.50,8.850,
2016-05-02,2016,5,123,2.00,8.790,
2016-05-02,2016,5,123,3.00,8.701,
2016-05-02,2016,5,123,4.00,8.627,
2016-05-02,2016,5,123,5.00,8.578,
2016-05-02,2016,5,123,6.00,8.534,
2016-05-02,2016,5,123,7.00,8.476,
2016-05-02,2016,5,123,8.00,8.390,
2016-05-02,2016,5,123,9.00,8.294,
2016-05-02,2016,5,123,10.00,8.221,
2016-05-02,2016,5,123,11.00,8.166,
2016-05-02,2016,5,123,12.00,8.145,
2016-05-02,2016,5,123,13.00,8.132,
2016-05-02,2016,5,123,14.00,8.116,
2016-05-02,2016,5,123,15.00,8.096,
2016-05-02,2016,5,123,16.00,8.075,
2016-05-02,2016,5,123,17.00,8.029,
2016-05-02,2016,5,123,18.00,7.956,
2016-05-02,2016,5,123,19.00,7.913,
2016-05-02,2016,5,123,20.00,7.930,
2016-05-03,2016,5,124,0.00,9.652,
2016-05-03,2016,5,124,0.50,9.632,
2016-05-03,2016,5,124,1.00,9.618,
2016-05-03,2016,5,124,1.50,9.585,
2016-05-03,2016,5,124,2.00,9.516,
2016-05-03,2016,5,124,3.00,9.399,
2016-05-03,2016,5,124,4.00,9.318,
2016-05-03,2016,5,124,5.00,9.197,
2016-05-03,2016,5,124,6.00,9.079,
2016-05-03,2016,5,124,7.00,8.947,
2016-05-03,2016,5,124,8.00,8.801,
2016-05-03,2016,5,124,9.00,8.670,
2016-05-03,2016,5,124,10.00,8.574,
2016-05-03,2016,5,124,11.00,8.503,
2016-05-03,2016,5,124,12.00,8.438,
2016-05-03,2016,5,124,13.00,8.377,
2016-05-03,2016,5,124,14.00,8.320,
2016-05-03,2016,5,124,15.00,8.265,
2016-05-03,2016,5,124,16.00,8.201,
2016-05-03,2016,5,124,17.00,8.119,
2016-05-03,2016,5,124,18.00,8.038,
2016-05-03,2016,5,124,19.00,7.960,
2016-05-03,2016,5,124,20.00,7.934,
2016-05-04,2016,5,125,0.00,9.470,
2016-05-04,2016,5,125,0.50,9.494,
2016-05-04,2016,5,125,1.00,9.487,
2016-05-04,2016,5,125,1.50,9.486,
2016-05-04,2016,5,125,2.00,9.483,
2016-05-04,2016,5,125,3.00,9.479,
2016-05-04,2016,5,125,4.00,9.470,
2016-05-04,2016,5,125,5.00,9.459,
2016-05-04,2016,5,125,6.00,9.440,
2016-05-04,2016,5,125,7.00,9.417,
2016-05-04,2016,5,125,8.00,9.396,
2016-05-04,2016,5,125,9.00,9.371,
2016-05-04,2016,5,125,10.00,9.346,
2016-05-04,2016,5,125,11.00,9.306,
2016-05-04,2016,5,125,12.00,9.260,
2016-05-04,2016,5,125,13.00,9.217,
2016-05-04,2016,5,125,14.00,9.172,
2016-05-04,2016,5,125,15.00,9.123,
2016-05-04,2016,5,125,16.00,9.060,
2016-05-04,2016,5,125,17.00,8.972,
2016-05-04,2016,5,125,18.00,8.840,
2016-05-04,2016,5,125,19.00,8.602,
2016-05-04,2016,5,125,20.00,8.402,
2016-05-05,2016,5,126,0.00,11.603,
2016-05-05,2016,5,126,0.50,10.933,
2016-05-05,2016,5,126,1.00,10.493,
2016-05-05,2016,5,126,1.50,10.216,
2016-05-05,2016,5,126,2.00,10.003,
2016-05-05,2016,5,126,3.00,9.861,
2016-05-05,2016,5,126,4.00,9.779,
2016-05-05,2016,5,126,5.00,9.722,
2016-05-05,2016,5,126,6.00,9.613,
2016-05-05,2016,5,126,7.00,9.452,
2016-05-05,2016,5,126,8.00,9.332,
2016-05-05,2016,5,126,9.00,9.228,
2016-05-05,2016,5,126,10.00,9.134,
2016-05-05,2016,5,126,11.00,9.025,
2016-05-05,2016,5,126,12.00,8.950,
2016-05-05,2016,5,126,13.00,8.874,
2016-05-05,2016,5,126,14.00,8.752,
2016-05-05,2016,5,126,15.00,8.636,
2016-05-05,2016,5,126,16.00,8.497,
2016-05-05,2016,5,126,17.00,8.362,
2016-05-05,2016,5,126,18.00,8.243,
2016-05-05,2016,5,126,19.00,8.169,
2016-05-05,2016,5,126,20.00,8.176,
2016-05-06,2016,5,127,0.00,12.085,
2016-05-06,2016,5,127,0.50,11.769,
2016-05-06,2016,5,127,1.00,11.393,
2016-05-06,2016,5,127,1.50,10.926,
2016-05-06,2016,5,127,2.00,10.596,
2016-05-06,2016,5,127,3.00,10.202,
2016-05-06,2016,5,127,4.00,9.908,
2016-05-06,2016,5,127,5.00,9.732,
2016-05-06,2016,5,127,6.00,9.601,
2016-05-06,2016,5,127,7.00,9.483,
2016-05-06,2016,5,127,8.00,9.335,
2016-05-06,2016,5,127,9.00,9.238,
2016-05-06,2016,5,127,10.00,9.144,
2016-05-06,2016,5,127,11.00,9.041,
2016-05-06,2016,5,127,12.00,8.940,
2016-05-06,2016,5,127,13.00,8.842,
2016-05-06,2016,5,127,14.00,8.736,
2016-05-06,2016,5,127,15.00,8.629,
2016-05-06,2016,5,127,16.00,8.518,
2016-05-06,2016,5,127,17.00,8.376,
2016-05-06,2016,5,127,18.00,8.276,
2016-05-06,2016,5,127,19.00,8.207,
2016-05-06,2016,5,127,20.00,8.249,
2016-05-07,2016,5,128,0.00,11.911,
2016-05-07,2016,5,128,0.50,11.906,
2016-05-07,2016,5,128,1.00,11.868,
2016-05-07,2016,5,128,1.50,11.727,
2016-05-07,2016,5,128,2.00,11.580,
2016-05-07,2016,5,128,3.00,11.279,
2016-05-07,2016,5,128,4.00,10.932,
2016-05-07,2016,5,128,5.00,10.606,
2016-05-07,2016,5,128,6.00,10.474,
2016-05-07,2016,5,128,7.00,10.263,
2016-05-07,2016,5,128,8.00,10.012,
2016-05-07,2016,5,128,9.00,9.767,
2016-05-07,2016,5,128,10.00,9.557,
2016-05-07,2016,5,128,11.00,9.360,
2016-05-07,2016,5,128,12.00,9.116,
2016-05-07,2016,5,128,13.00,8.942,
2016-05-07,2016,5,128,14.00,8.816,
2016-05-07,2016,5,128,15.00,8.693,
2016-05-07,2016,5,128,16.00,8.580,
2016-05-07,2016,5,128,17.00,8.464,
2016-05-07,2016,5,128,18.00,8.339,
2016-05-07,2016,5,128,19.00,8.231,
2016-05-07,2016,5,128,20.00,8.258,
2016-05-08,2016,5,129,0.00,13.524,
2016-05-08,2016,5,129,0.50,13.054,
2016-05-08,2016,5,129,1.00,12.563,
2016-05-08,2016,5,129,1.50,12.241,
2016-05-08,2016,5,129,2.00,11.985,
2016-05-08,2016,5,129,3.00,11.605,
2016-05-08,2016,5,129,4.00,11.313,
2016-05-08,2016,5,129,5.00,11.064,
2016-05-08,2016,5,129,6.00,10.747,
2016-05-08,2016,5,129,7.00,10.303,
2016-05-08,2016,5,129,8.00,9.826,
2016-05-08,2016,5,129,9.00,9.530,
2016-05-08,2016,5,129,10.00,9.313,
2016-05-08,2016,5,129,11.00,9.147,
2016-05-08,2016,5,129,12.00,9.010,
2016-05-08,2016,5,129,13.00,8.860,
2016-05-08,2016,5,129,14.00,8.692,
2016-05-08,2016,5,129,15.00,8.566,
2016-05-08,2016,5,129,16.00,8.473,
2016-05-08,2016,5,129,17.00,8.358,
2016-05-08,2016,5,129,18.00,8.239,
2016-05-08,2016,5,129,19.00,8.172,
2016-05-08,2016,5,129,20.00,8.224,
2016-05-09,2016,5,130,0.00,11.455,
2016-05-09,2016,5,130,0.50,11.480,
2016-05-09,2016,5,130,1.00,11.459,
2016-05-09,2016,5,130,1.50,11.449,
2016-05-09,2016,5,130,2.00,11.421,
2016-05-09,2016,5,130,3.00,11.175,
2016-05-09,2016,5,130,4.00,10.920,
2016-05-09,2016,5,130,5.00,10.712,
2016-05-09,2016,5,130,6.00,10.392,
2016-05-09,2016,5,130,7.00,10.070,
2016-05-09,2016,5,130,8.00,9.753,
2016-05-09,2016,5,130,9.00,9.489,
2016-05-09,2016,5,130,10.00,9.274,
2016-05-09,2016,5,130,11.00,9.087,
2016-05-09,2016,5,130,12.00,8.945,
2016-05-09,2016,5,130,13.00,8.824,
2016-05-09,2016,5,130,14.00,8.706,
2016-05-09,2016,5,130,15.00,8.599,
2016-05-09,2016,5,130,16.00,8.493,
2016-05-09,2016,5,130,17.00,8.380,
2016-05-09,2016,5,130,18.00,8.293,
2016-05-09,2016,5,130,19.00,8.229,
2016-05-09,2016,5,130,20.00,8.276,
2016-05-10,2016,5,131,0.00,9.781,
2016-05-10,2016,5,131,0.50,9.805,
2016-05-10,2016,5,131,1.00,9.779,
2016-05-10,2016,5,131,1.50,9.774,
2016-05-10,2016,5,131,2.00,9.768,
2016-05-10,2016,5,131,3.00,9.756,
2016-05-10,2016,5,131,4.00,9.723,
2016-05-10,2016,5,131,5.00,9.685,
2016-05-10,2016,5,131,6.00,9.641,
2016-05-10,2016,5,131,7.00,9.593,
2016-05-10,2016,5,131,8.00,9.548,
2016-05-10,2016,5,131,9.00,9.500,
2016-05-10,2016,5,131,10.00,9.454,
2016-05-10,2016,5,131,11.00,9.405,
2016-05-10,2016,5,131,12.00,9.351,
2016-05-10,2016,5,131,13.00,9.310,
2016-05-10,2016,5,131,14.00,9.254,
2016-05-10,2016,5,131,15.00,9.191,
2016-05-10,2016,5,131,16.00,9.091,
2016-05-10,2016,5,131,17.00,8.978,
2016-05-10,2016,5,131,18.00,8.857,
2016-05-10,2016,5,131,19.00,8.731,
2016-05-10,2016,5,131,20.00,8.725,
2016-05-11,2016,5,132,0.00,11.142,
2016-05-11,2016,5,132,0.50,11.102,
2016-05-11,2016,5,132,1.00,10.955,
2016-05-11,2016,5,132,1.50,10.815,
2016-05-11,2016,5,132,2.00,10.744,
2016-05-11,2016,5,132,3.00,10.646,
2016-05-11,2016,5,132,4.00,10.517,
2016-05-11,2016,5,132,5.00,10.381,
2016-05-11,2016,5,132,6.00,10.255,
2016-05-11,2016,5,132,7.00,10.124,
2016-05-11,2016,5,132,8.00,9.971,
2016-05-11,2016,5,132,9.00,9.820,
2016-05-11,2016,5,132,10.00,9.707,
2016-05-11,2016,5,132,11.00,9.629,
2016-05-11,2016,5,132,12.00,9.578,
2016-05-11,2016,5,132,13.00,9.536,
2016-05-11,2016,5,132,14.00,9.476,
2016-05-11,2016,5,132,15.00,9.398,
2016-05-11,2016,5,132,16.00,9.304,
2016-05-11,2016,5,132,17.00,9.207,
2016-05-11,2016,5,132,18.00,9.123,
2016-05-11,2016,5,132,19.00,9.054,
2016-05-11,2016,5,132,20.00,9.108,
2016-05-12,2016,5,133,0.00,12.386,
2016-05-12,2016,5,133,0.50,12.416,
2016-05-12,2016,5,133,1.00,12.361,
2016-05-12,2016,5,133,1.50,12.177,
2016-05-12,2016,5,133,2.00,11.986,
2016-05-12,2016,5,133,3.00,11.745,
2016-05-12,2016,5,133,4.00,11.613,
2016-05-12,2016,5,133,5.00,11.477,
2016-05-12,2016,5,133,6.00,11.314,
2016-05-12,2016,5,133,7.00,11.181,
2016-05-12,2016,5,133,8.00,11.002,
2016-05-12,2016,5,133,9.00,10.814,
2016-05-12,2016,5,133,10.00,10.671,
2016-05-12,2016,5,133,11.00,10.508,
2016-05-12,2016,5,133,12.00,10.327,
2016-05-12,2016,5,133,13.00,10.114,
2016-05-12,2016,5,133,14.00,9.913,
2016-05-12,2016,5,133,15.00,9.755,
2016-05-12,2016,5,133,16.00,9.678,
2016-05-12,2016,5,133,17.00,9.602,
2016-05-12,2016,5,133,18.00,9.489,
2016-05-12,2016,5,133,19.00,9.308,
2016-05-12,2016,5,133,20.00,9.307,
2016-05-13,2016,5,134,0.00,12.156,
2016-05-13,2016,5,134,0.50,12.218,
2016-05-13,2016,5,134,1.00,12.189,
2016-05-13,2016,5,134,1.50,12.187,
2016-05-13,2016,5,134,2.00,12.183,
2016-05-13,2016,5,134,3.00,12.183,
